"NETWORK","PI","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","BLADE_LENGTH_CM","WIDTH_CM","STIPE_LENGTH_CM","WET_WEIGHT","DRY_WEIGHT","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES"
"KEEN ONE","Byrnes",2015,8,12,"NW Appledore","Sandpiper Beach","SLJ",77,41,6,24.9495876930727,2.55174153486739,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,12,"NW Appledore","Sandpiper Beach","SLJ",109,26,4,43.2366461681946,4.0149782642511,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,12,"NW Appledore","Sandpiper Beach","SLJ",160,30,5,84.8833675810515,7.00156103518283,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,12,"NW Appledore","Sandpiper Beach","SLJ",20,13,3,2.53434197250328,0.387337153039007,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,12,"NW Appledore","Sandpiper Beach","SLJ",126,20,7,57.8055897876307,5.10092602826508,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,12,"NW Appledore","Sandpiper Beach","SLJ",12,6,1,0.916881618688751,0.167530447883216,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,12,"NW Appledore","Sandpiper Beach","SLJ",8,5,2,0.574468490141464,0.113949117228012,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,12,"NW Appledore","Sandpiper Beach","SLJ",11,6,1,0.795000117572337,0.148945784241565,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,12,"NW Appledore","Sandpiper Beach","SLJ",10,4,2,0.795000117572337,0.148945784241565,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","AGCL",25,16,4,9.5568821965881,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","AGCL",33,10,3,14.5645995052907,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","AGCL",45,10,4,26.558501999437,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","AGCL",42,18,2,21.5337357526376,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","AGCL",26,14,2,8.9252344660194,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","AGCL",26,16,3,9.5568821965881,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","SL",105,22,8,43.2366461681946,4.0149782642511,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","SL",159,32,12,90.4618116856861,7.37874073959486,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","SL",78,39,8,26.5792335044106,2.68837092549373,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","SL",111,33,14,51.7558988719126,4.65663045449932,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","SL",75,17,8,24.9495876930727,2.55174153486739,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","SL",106,20,33,62.5343422902031,5.44251590138623,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","SL",155,27,9,83.9688005665554,6.93931461178764,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","SL",25,9,3,3.5983369153797,0.517113782494903,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","AGCL",26,16,2,8.9252344660194,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","AGCL",28,11,3,10.8831569061471,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","AGCL",22,9,3,7.15670959685683,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","SL",24,8,2,3.15317967513856,0.463774443735061,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","North Head","SL",20,8,4,2.73402603058708,0.412326529930053,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","AGCL",40,30,3,20.5903688504319,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","AGCL",15,17,3,3.77321452359768,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","AGCL",38,50,4,19.6675861529132,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","AGCL",51,33,5,34.4513848007891,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","AGCL",50,26,4,32.0944527164604,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","SL",132,26,6,61.7348993454941,5.38509467423255,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","SL",126,31,9,59.3637035834303,5.21400293065621,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","SL",184,39,5,108.123761891927,8.54738675193837,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","SL",69,20,6,20.8269360633851,2.19875054919233,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","SL",55,9,1.5,12.5723524218851,1.45034103525466,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","SL",38,10,5,7.72870979449003,0.971127217784924,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","SL",46,15,4.5,10.2927505660483,1.22983259569013,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Magic 8 Ball","SL",57,10,4,14.4119908730374,1.62315686403428,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","AGCL",46,48,2,25.5125676392082,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","AGCL",37,14,1,16.1828053488711,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","AGCL",59,31,2,40.6987630959483,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","AGCL",53,59,3.5,35.0533153091198,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","AGCL",49.5,31,2,29.2627448433997,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","AGCL",30,14.5,1.5,11.2278199358013,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","SL",102,19,8.5,41.5468203286346,3.8851711167556,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","SL",25.5,10,2.5,3.5983369153797,0.517113782494903,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","SL",162,15,3.5,85.342280745727,7.03275072620316,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","SL",38,11,2,6.79418107020598,0.873246979824795,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","SL",162,36,9,90.4618116856861,7.37874073959486,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","SL",30,6,2,4.56502829570098,0.629181990710415,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","SL",45,22,7,10.84386671196,1.28386652921564,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"NW Appledore","Larus Ledge","SL",32.5,11,2.5,5.35544381569756,0.717706570525931,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","LADI",52.3,28,2.5,17.4257817892552,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","LADI",111.5,24.5,5.5,112.094892831503,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","LADI",65,27,3.5,30.1313877514389,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","LADI",42,10.5,1,9.61049682633099,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","LADI",61.5,23.5,3.5,26.4924163261173,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove","LADI",31,12,2,5.01921688839517,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","SL",144.5,31,9,74.6296397573045,6.29657201700098,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","SL",140.5,26,3.5,66.5990713319315,5.73251851248959,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","SLJ",155,3.5,2,77.6889752607461,6.508599588569,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","SLJ",16,9,1,1.47885703053003,0.248450817752643,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","AGCL",67.5,32,3,53.959610653452,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","AGCL",53.5,37,4,36.2723969999392,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","AGCL",37,20,2,17.0229956133689,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","AGCL",55,37,4,38.139037073196,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","AGCL",20,12,1.5,5.33429558186346,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL",164,35,4,87.653114572664,7.18936113986751,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL",63,9,4,17.0345831634448,1.86300855924794,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL",41.5,11,3,8.21568447976654,1.02129644726256,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL",45.5,17,2.5,9.40238645341784,1.14144329864635,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL",33,12.5,1.5,5.21987183585115,0.702695570090817,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL",65.5,14.5,2,17.2617783445984,1.88346783234188,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"SW Appledore","South Smith's Cove","AGCL",24,23.5,2,7.72510800166661,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"SW Appledore","South Smith's Cove","AGCL",38,27,2,17.8838736573253,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2015,8,10,"SW Appledore","South Smith's Cove","SL",112,32,19,56.2656915788692,4.98864383285321,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"SW Appledore","South Smith's Cove","SL",83.5,32.5,11,31.440228606012,3.08759473517114,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2015,8,10,"SW Appledore","South Smith's Cove","SL",131.5,31.5,8.5,63.3382955194008,5.50013120205296,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
