"","X","YEAR","MONTH","DAY","SITE","TRANSECT","SIDE","SP_CODE","PERCENT_COVER","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES"
"581",581,2014,7,25,"CALF_ISLAND","4","I","ANSP",1.25,"Invertebrate","Molluscs","Bivalves",NA,"jingle shell",NA,NA,NA,NA,NA,NA,"Anomia "
"582",582,2014,7,25,"CALF_ISLAND","4","I","B",10,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",583,2014,7,25,"CALF_ISLAND","4","I","BA",1.25,"Invertebrate","Arthropods","Crustaceans",NA,NA,NA,NA,NA,NA,NA,NA,"Barnacle "
"584",584,2014,7,25,"CALF_ISLAND","4","I","BL",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",585,2014,7,25,"CALF_ISLAND","4","I","BLD",1.25,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales"
"586",586,2014,7,25,"CALF_ISLAND","4","I","BM",6.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",587,2014,7,25,"CALF_ISLAND","4","I","BOVI",1.25,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"588",588,2014,7,25,"CALF_ISLAND","4","I","BS",7.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",589,2014,7,25,"CALF_ISLAND","4","I","C",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",590,2014,7,25,"CALF_ISLAND","4","I","CF",5,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"591",591,2014,7,25,"CALF_ISLAND","4","I","CHCR",7.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"592",592,2014,7,25,"CALF_ISLAND","4","I","CRSP",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Banded weed",NA,NA,NA,NA,NA,NA,"Ceramium "
"593",593,2014,7,25,"CALF_ISLAND","4","I","CYPU",13.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum"
"594",594,2014,7,25,"CALF_ISLAND","4","I","DEAC",15,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"595",595,2014,7,25,"CALF_ISLAND","4","I","EC",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"596",596,2014,7,25,"CALF_ISLAND","4","I","HJ",10,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"597",597,2014,7,25,"CALF_ISLAND","4","I","LADI",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"598",598,2014,7,25,"CALF_ISLAND","4","I","MAST",10,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"599",599,2014,7,25,"CALF_ISLAND","4","I","P",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",600,2014,7,25,"CALF_ISLAND","4","I","PAPA",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"601",601,2014,7,25,"CALF_ISLAND","4","I","PHRU",5,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"602",602,2014,7,25,"CALF_ISLAND","4","I","PORO",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"goat tang",NA,NA,NA,NA,NA,NA,"Polyides rotundus"
"603",603,2014,7,25,"CALF_ISLAND","4","I","S",6.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",604,2014,7,25,"CALF_ISLAND","4","I","SH",6.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",605,2014,7,25,"CALF_ISLAND","4","I","SL",26.25,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"606",606,2014,7,25,"CALF_ISLAND","4","I","SLJ",1.25,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"607",607,2014,7,25,"CALF_ISLAND","4","I","SS",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",608,2014,7,25,"CALF_ISLAND","4","I","TRIN",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"609",609,2014,7,25,"CALF_ISLAND","4","O","B",13.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",610,2014,7,25,"CALF_ISLAND","4","O","BA",1.25,"Invertebrate","Arthropods","Crustaceans",NA,NA,NA,NA,NA,NA,NA,NA,"Barnacle "
"611",611,2014,7,25,"CALF_ISLAND","4","O","BL",5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",612,2014,7,25,"CALF_ISLAND","4","O","BM",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",613,2014,7,25,"CALF_ISLAND","4","O","BOVI",1.25,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"614",614,2014,7,25,"CALF_ISLAND","4","O","BS",7.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",615,2014,7,25,"CALF_ISLAND","4","O","C",7.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",616,2014,7,25,"CALF_ISLAND","4","O","CF",7.5,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"617",617,2014,7,25,"CALF_ISLAND","4","O","CHCR",5,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"618",618,2014,7,25,"CALF_ISLAND","4","O","CRSP",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Banded weed",NA,NA,NA,NA,NA,NA,"Ceramium "
"619",619,2014,7,25,"CALF_ISLAND","4","O","CYPU",15,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum"
"620",620,2014,7,25,"CALF_ISLAND","4","O","DEAC",13.75,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"621",621,2014,7,25,"CALF_ISLAND","4","O","DECA",1.25,"Invertebrate","Chordates","Tunicates",NA,"northern white crust","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Dendrodoa","Dendrodoa carnea"
"622",622,2014,7,25,"CALF_ISLAND","4","O","DIAT",1.25,"Algae","Phaeophyta","Brown Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Diatom Tube Mat"
"623",623,2014,7,25,"CALF_ISLAND","4","O","EC",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"624",624,2014,7,25,"CALF_ISLAND","4","O","EUCR",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"delicate northern sea fan","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Kallymeniaceae","Euthora","Euthora cristata"
"625",625,2014,7,25,"CALF_ISLAND","4","O","HJ",15,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"626",626,2014,7,25,"CALF_ISLAND","4","O","LADI",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"627",627,2014,7,25,"CALF_ISLAND","4","O","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"628",628,2014,7,25,"CALF_ISLAND","4","O","MAST",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"629",629,2014,7,25,"CALF_ISLAND","4","O","P",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",630,2014,7,25,"CALF_ISLAND","4","O","PAPA",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"631",631,2014,7,25,"CALF_ISLAND","4","O","PHRU",7.5,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"632",632,2014,7,25,"CALF_ISLAND","4","O","POLS",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"633",633,2014,7,25,"CALF_ISLAND","4","O","PORS",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Porphyra "
"634",634,2014,7,25,"CALF_ISLAND","4","O","RAT",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Red Algal Turf"
"635",635,2014,7,25,"CALF_ISLAND","4","O","S",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",636,2014,7,25,"CALF_ISLAND","4","O","SH",7.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",637,2014,7,25,"CALF_ISLAND","4","O","SL",18.75,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"638",638,2014,7,25,"CALF_ISLAND","4","O","SLJ",1.25,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"639",639,2014,7,25,"CALF_ISLAND","4","O","SS",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",640,2014,8,21,"CAPE_ELIZABETH","1","I","B",50,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",641,2014,8,21,"CAPE_ELIZABETH","1","I","BOHA",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"hooked weed",NA,NA,NA,NA,NA,NA,"Bonnemasonia hamifera"
"642",642,2014,8,21,"CAPE_ELIZABETH","1","I","BOVI",2.5,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"643",643,2014,8,21,"CAPE_ELIZABETH","1","I","BUTU",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,"spiral tufted bryozoan",NA,NA,NA,NA,NA,NA,"Bugula turrita"
"644",644,2014,8,21,"CAPE_ELIZABETH","1","I","CHCR",11.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"645",645,2014,8,21,"CAPE_ELIZABETH","1","I","CO",12.5,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed",NA,NA,NA,NA,NA,NA,"Corralina officinalis"
"646",646,2014,8,21,"CAPE_ELIZABETH","1","I","CRSP",8.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Banded weed",NA,NA,NA,NA,NA,NA,"Ceramium "
"647",647,2014,8,21,"CAPE_ELIZABETH","1","I","DEVI",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis"
"648",648,2014,8,21,"CAPE_ELIZABETH","1","I","DIVE",6.25,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"649",649,2014,8,21,"CAPE_ELIZABETH","1","I","EC",7.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"650",650,2014,8,21,"CAPE_ELIZABETH","1","I","EUCR",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"delicate northern sea fan","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Kallymeniaceae","Euthora","Euthora cristata"
"651",651,2014,8,21,"CAPE_ELIZABETH","1","I","FG",2.5,"Algae","Chlorophyta","Green Algae",NA,"Filamentous Green ",NA,NA,NA,NA,NA,NA,"Filamentous Green"
"652",652,2014,8,21,"CAPE_ELIZABETH","1","I","HIRU",3.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"653",653,2014,8,21,"CAPE_ELIZABETH","1","I","HJ",11.25,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"654",654,2014,8,21,"CAPE_ELIZABETH","1","I","LADI",26.25,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"655",655,2014,8,21,"CAPE_ELIZABETH","1","I","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"656",656,2014,8,21,"CAPE_ELIZABETH","1","I","MEMA",3.75,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"657",657,2014,8,21,"CAPE_ELIZABETH","1","I","PHRU",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"658",658,2014,8,21,"CAPE_ELIZABETH","1","I","POLS",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"659",659,2014,8,21,"CAPE_ELIZABETH","1","I","URB",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified Red Blade"
"660",660,2014,8,21,"CAPE_ELIZABETH","1","I","UV",1.25,"Algae","Chlorophyta","Green Algae",NA,"Sea lettuce",NA,NA,NA,NA,NA,NA,"Blady Ulvoid"
"661",661,2014,8,21,"CAPE_ELIZABETH","1","O","B",50,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",662,2014,8,21,"CAPE_ELIZABETH","1","O","BOHA",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"hooked weed",NA,NA,NA,NA,NA,NA,"Bonnemasonia hamifera"
"663",663,2014,8,21,"CAPE_ELIZABETH","1","O","BOVI",1.25,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"664",664,2014,8,21,"CAPE_ELIZABETH","1","O","BUTU",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,"spiral tufted bryozoan",NA,NA,NA,NA,NA,NA,"Bugula turrita"
"665",665,2014,8,21,"CAPE_ELIZABETH","1","O","CHCR",17.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"666",666,2014,8,21,"CAPE_ELIZABETH","1","O","CO",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed",NA,NA,NA,NA,NA,NA,"Corralina officinalis"
"667",667,2014,8,21,"CAPE_ELIZABETH","1","O","CREB",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,"tufted ivory corraline","Animalia","Bryozoa","Stenolaemata","Cyclostomatida","Crisiidae","Crisia","Crisia eburnea"
"668",668,2014,8,21,"CAPE_ELIZABETH","1","O","CRSP",12.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Banded weed",NA,NA,NA,NA,NA,NA,"Ceramium "
"669",669,2014,8,21,"CAPE_ELIZABETH","1","O","CYPU",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum"
"670",670,2014,8,21,"CAPE_ELIZABETH","1","O","DIAT",2.5,"Algae","Phaeophyta","Brown Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Diatom Tube Mat"
"671",671,2014,8,21,"CAPE_ELIZABETH","1","O","DIVE",2.5,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"672",672,2014,8,21,"CAPE_ELIZABETH","1","O","EC",13.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"673",673,2014,8,21,"CAPE_ELIZABETH","1","O","EUCR",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"delicate northern sea fan","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Kallymeniaceae","Euthora","Euthora cristata"
"674",674,2014,8,21,"CAPE_ELIZABETH","1","O","FG",6.25,"Algae","Chlorophyta","Green Algae",NA,"Filamentous Green ",NA,NA,NA,NA,NA,NA,"Filamentous Green"
"675",675,2014,8,21,"CAPE_ELIZABETH","1","O","HIRU",3.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"676",676,2014,8,21,"CAPE_ELIZABETH","1","O","HJ",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"677",677,2014,8,21,"CAPE_ELIZABETH","1","O","LADI",25,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"678",678,2014,8,21,"CAPE_ELIZABETH","1","O","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"679",679,2014,8,21,"CAPE_ELIZABETH","1","O","LIVE",3.75,"Invertebrate","Bryozoans","Bryozoans",NA,NA,NA,NA,NA,NA,NA,NA,"Lichenopora verrucaria"
"680",680,2014,8,21,"CAPE_ELIZABETH","1","O","MAST",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"681",681,2014,8,21,"CAPE_ELIZABETH","1","O","MEMA",2.5,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"682",682,2014,8,21,"CAPE_ELIZABETH","1","O","RAT",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Red Algal Turf"
"683",683,2014,8,21,"CAPE_ELIZABETH","1","O","URB",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified Red Blade"
"684",684,2014,8,21,"CAPE_ELIZABETH","1","O","UV",1.25,"Algae","Chlorophyta","Green Algae",NA,"Sea lettuce",NA,NA,NA,NA,NA,NA,"Blady Ulvoid"
"685",685,2014,8,7,"LITTLE_BREWSTER","1","I","B",17.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",686,2014,8,7,"LITTLE_BREWSTER","1","I","BOHA",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"hooked weed",NA,NA,NA,NA,NA,NA,"Bonnemasonia hamifera"
"687",687,2014,8,7,"LITTLE_BREWSTER","1","I","BOVI",3.75,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"688",688,2014,8,7,"LITTLE_BREWSTER","1","I","BS",7.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",689,2014,8,7,"LITTLE_BREWSTER","1","I","BUSP",3.75,"Invertebrate","Bryozoans","Bryozoans",NA,NA,NA,NA,NA,NA,NA,NA,"Bugula sp"
"690",690,2014,8,7,"LITTLE_BREWSTER","1","I","C",5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",691,2014,8,7,"LITTLE_BREWSTER","1","I","CRSP",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Banded weed",NA,NA,NA,NA,NA,NA,"Ceramium "
"692",692,2014,8,7,"LITTLE_BREWSTER","1","I","CYPU",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum"
"693",693,2014,8,7,"LITTLE_BREWSTER","1","I","HAPA",1.25,"Invertebrate","Proifera","Sponges",NA,"Breadcrumb Sponge",NA,NA,NA,NA,NA,NA,"Halichondria panicea"
"694",694,2014,8,7,"LITTLE_BREWSTER","1","I","LADI",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"695",695,2014,8,7,"LITTLE_BREWSTER","1","I","MAST",10,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"696",696,2014,8,7,"LITTLE_BREWSTER","1","I","MEMA",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"697",697,2014,8,7,"LITTLE_BREWSTER","1","I","OBSP",1.25,"Invertebrate","Cnidarians","Medusozoa",NA,NA,NA,NA,NA,NA,NA,NA,"Obelia "
"698",698,2014,8,7,"LITTLE_BREWSTER","1","I","PAPA",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"699",699,2014,8,7,"LITTLE_BREWSTER","1","I","PHRU",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"700",700,2014,8,7,"LITTLE_BREWSTER","1","I","POLS",8.75,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"701",701,2014,8,7,"LITTLE_BREWSTER","1","I","S",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",702,2014,8,7,"LITTLE_BREWSTER","1","I","SH",5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",703,2014,8,7,"LITTLE_BREWSTER","1","I","SL",12.5,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"704",704,2014,8,7,"LITTLE_BREWSTER","1","I","TRIN",11.25,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"705",705,2014,8,7,"LITTLE_BREWSTER","1","I","UAB",2.5,"Invertebrate","Bryozoans","Bryozoans",NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified Arborescent Bryozoans"
"706",706,2014,8,7,"LITTLE_BREWSTER","1","I","UT",1.25,"Invertebrate","Chordates","Tunicates",NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified Compound tunicate"
"707",707,2014,8,7,"LITTLE_BREWSTER","1","O","B",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",708,2014,8,7,"LITTLE_BREWSTER","1","O","BOHA",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"hooked weed",NA,NA,NA,NA,NA,NA,"Bonnemasonia hamifera"
"709",709,2014,8,7,"LITTLE_BREWSTER","1","O","BOVI",2.5,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"710",710,2014,8,7,"LITTLE_BREWSTER","1","O","BS",8.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",711,2014,8,7,"LITTLE_BREWSTER","1","O","BUSP",2.5,"Invertebrate","Bryozoans","Bryozoans",NA,NA,NA,NA,NA,NA,NA,NA,"Bugula sp"
"712",712,2014,8,7,"LITTLE_BREWSTER","1","O","BUTU",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,"spiral tufted bryozoan",NA,NA,NA,NA,NA,NA,"Bugula turrita"
"713",713,2014,8,7,"LITTLE_BREWSTER","1","O","C",10,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",714,2014,8,7,"LITTLE_BREWSTER","1","O","CYPU",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum"
"715",715,2014,8,7,"LITTLE_BREWSTER","1","O","MAST",5,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
