"","X","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","NOTES"
"800",800,2014,7,17,"SW_APPLEDORE","SOUTH_SMITHS_COVE","MYOC","20-0","O",NA,20,"Fish","Chordates","Fish",NA,"Long horned sculpin","Animalia","Chordata","Actinopteri","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus octodecemspinosus",NA
"801",801,2014,7,17,"SW_APPLEDORE","SOUTH_SMITHS_COVE","ASRU","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"802",802,2014,7,17,"SW_APPLEDORE","SOUTH_SMITHS_COVE","MYSP","20-0","O",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"803",803,2014,7,17,"SW_APPLEDORE","SOUTH_SMITHS_COVE","ULSP","20-0","O",1,20,"Fish","Chordates","Fish",NA,"Shanny",NA,NA,NA,NA,NA,NA,"Ulvaria ",NA
"804",804,2014,7,17,"SW_APPLEDORE","SOUTH_SMITHS_COVE","HESA","20-0","O",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"805",805,2014,7,19,"SW_APPLEDORE","SOUTH_PEPPERRELL","CABO","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"806",806,2014,7,19,"SW_APPLEDORE","SOUTH_PEPPERRELL","CAIR","20-0","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"807",807,2014,7,19,"SW_APPLEDORE","SOUTH_PEPPERRELL","HOAM","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","*BIG"" 0-20 IN"
"808",808,2014,7,19,"SW_APPLEDORE","SOUTH_PEPPERRELL","MYSP","20-0","O",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"809",809,2014,7,19,"SW_APPLEDORE","SOUTH_PEPPERRELL","HESA","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"810",810,2014,7,19,"SW_APPLEDORE","SOUTH_PEPPERRELL","ASRU","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"811",811,2014,7,19,"SW_APPLEDORE","SOUTH_PEPPERRELL","PHGU","20-0","O",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus","""TINY"" 0-20 IN"
"812",812,2014,7,19,"SW_APPLEDORE","SOUTH_PEPPERRELL","ASFO","20-0","O",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"813",813,2014,7,19,"SW_APPLEDORE","NORTH_PEPPERRELL","CABO","20-0","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"814",814,2014,7,19,"SW_APPLEDORE","NORTH_PEPPERRELL","CAIR","20-0","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"815",815,2014,7,19,"SW_APPLEDORE","NORTH_PEPPERRELL","HOAM","20-0","O",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"816",816,2014,7,19,"SW_APPLEDORE","NORTH_PEPPERRELL","PHGU","20-0","O",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"817",817,2014,7,19,"SW_APPLEDORE","NORTH_PEPPERRELL","MYSP","20-0","O",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"818",818,2014,7,19,"SW_APPLEDORE","NORTH_PEPPERRELL","CAMA","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas",NA
"819",819,2014,7,19,"SW_APPLEDORE","NORTH_PEPPERRELL","HESA","20-0","O",4,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"820",820,2014,7,19,"SW_APPLEDORE","NORTH_PEPPERRELL","ULSP","20-0","O",NA,20,"Fish","Chordates","Fish",NA,"Shanny",NA,NA,NA,NA,NA,NA,"Ulvaria ",NA
"821",1,2015,7,7,"BAKER_NORTH","1","CABO","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"822",2,2015,7,7,"BAKER_NORTH","1","CAIR","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"823",3,2015,7,7,"BAKER_NORTH","1","HOAM","0-20","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"824",4,2015,7,7,"BAKER_NORTH","1","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"825",5,2015,7,7,"BAKER_NORTH","1","ASFO","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"826",6,2015,7,7,"BAKER_NORTH","1","HESA","0-20","I",3,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"827",7,2015,7,7,"BAKER_NORTH","1","PHGU","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"828",8,2015,7,7,"BAKER_NORTH","1","MYSP","0-20","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"829",9,2015,7,10,"BAKER_NORTH","2","CABO","0-20","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"830",10,2015,7,10,"BAKER_NORTH","2","CAIR","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"831",11,2015,7,10,"BAKER_NORTH","2","HOAM","0-20","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"832",12,2015,7,10,"BAKER_NORTH","2","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"833",13,2015,7,10,"BAKER_NORTH","2","ASFO","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"834",14,2015,7,10,"BAKER_NORTH","2","HESA","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"835",15,2015,7,10,"BAKER_NORTH","2","PHGU","0-20","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"836",16,2015,7,10,"BAKER_NORTH","2","MYSP","0-20","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"837",17,2015,7,10,"BAKER_NORTH","2","HEAM","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Sea raven","Animalia","Chordata","Actinopteri","Scorpaeniformes","Hemitripteridae","Hemitripterus","Hemitripterus americanus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"838",18,2015,7,10,"BAKER_NORTH","2","ULSP","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Shanny",NA,NA,NA,NA,NA,NA,"Ulvaria ","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"839",19,2015,7,9,"BAKER_NORTH","3","CABO","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"840",20,2015,7,9,"BAKER_NORTH","3","CAIR","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"841",21,2015,7,9,"BAKER_NORTH","3","HOAM","0-20","I",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"842",22,2015,7,9,"BAKER_NORTH","3","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"843",23,2015,7,9,"BAKER_NORTH","3","ASFO","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"844",24,2015,7,9,"BAKER_NORTH","3","HESA","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"845",25,2015,7,9,"BAKER_NORTH","3","PHGU","0-20","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"846",26,2015,7,9,"BAKER_NORTH","3","MYSP","0-20","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"847",27,2015,7,10,"BAKER_NORTH","4","CABO","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"848",28,2015,7,10,"BAKER_NORTH","4","CAIR","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"849",29,2015,7,10,"BAKER_NORTH","4","HOAM","0-20","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"850",30,2015,7,10,"BAKER_NORTH","4","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"851",31,2015,7,10,"BAKER_NORTH","4","ASFO","0-20","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"852",32,2015,7,10,"BAKER_NORTH","4","HESA","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"853",33,2015,7,10,"BAKER_NORTH","4","PHGU","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"854",34,2015,7,10,"BAKER_NORTH","4","MYSP","0-20","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"855",35,2015,7,7,"BAKER_NORTH","1","CABO","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"856",36,2015,7,7,"BAKER_NORTH","1","CAIR","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"857",37,2015,7,7,"BAKER_NORTH","1","HOAM","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"858",38,2015,7,7,"BAKER_NORTH","1","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"859",39,2015,7,7,"BAKER_NORTH","1","ASFO","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"860",40,2015,7,7,"BAKER_NORTH","1","HESA","20-40","I",2,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"861",41,2015,7,7,"BAKER_NORTH","1","PHGU","20-40","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"862",42,2015,7,7,"BAKER_NORTH","1","MYSP","20-40","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"863",43,2015,7,10,"BAKER_NORTH","2","CABO","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"864",44,2015,7,10,"BAKER_NORTH","2","CAIR","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"865",45,2015,7,10,"BAKER_NORTH","2","HOAM","20-40","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"866",46,2015,7,10,"BAKER_NORTH","2","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"867",47,2015,7,10,"BAKER_NORTH","2","ASFO","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"868",48,2015,7,10,"BAKER_NORTH","2","HESA","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"869",49,2015,7,10,"BAKER_NORTH","2","PHGU","20-40","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"870",50,2015,7,10,"BAKER_NORTH","2","MYSP","20-40","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"871",51,2015,7,10,"BAKER_NORTH","2","HEAM","20-40","I",NA,20,"Fish","Chordates","Fish",NA,"Sea raven","Animalia","Chordata","Actinopteri","Scorpaeniformes","Hemitripteridae","Hemitripterus","Hemitripterus americanus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"872",52,2015,7,10,"BAKER_NORTH","2","ULSP","20-40","I",NA,20,"Fish","Chordates","Fish",NA,"Shanny",NA,NA,NA,NA,NA,NA,"Ulvaria ","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"873",53,2015,7,9,"BAKER_NORTH","3","CABO","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"874",54,2015,7,9,"BAKER_NORTH","3","CAIR","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"875",55,2015,7,9,"BAKER_NORTH","3","HOAM","20-40","I",10,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"876",56,2015,7,9,"BAKER_NORTH","3","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"877",57,2015,7,9,"BAKER_NORTH","3","ASFO","20-40","I",2,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"878",58,2015,7,9,"BAKER_NORTH","3","HESA","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"879",59,2015,7,9,"BAKER_NORTH","3","PHGU","20-40","I",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"880",60,2015,7,9,"BAKER_NORTH","3","MYSP","20-40","I",5,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ","""TRANSFERRED FROM CUTRIS FAHEY'S SHEET"""
"881",61,2015,7,10,"BAKER_NORTH","4","CABO","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"882",62,2015,7,10,"BAKER_NORTH","4","CAIR","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"883",63,2015,7,10,"BAKER_NORTH","4","HOAM","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"884",64,2015,7,10,"BAKER_NORTH","4","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"885",65,2015,7,10,"BAKER_NORTH","4","ASFO","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"886",66,2015,7,10,"BAKER_NORTH","4","HESA","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"887",67,2015,7,10,"BAKER_NORTH","4","PHGU","20-40","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"888",68,2015,7,10,"BAKER_NORTH","4","MYSP","20-40","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"889",69,2015,7,7,"BAKER_NORTH","1","CABO","40-20","O",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"890",70,2015,7,7,"BAKER_NORTH","1","CAIR","40-20","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"891",71,2015,7,7,"BAKER_NORTH","1","HOAM","40-20","O",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"892",72,2015,7,7,"BAKER_NORTH","1","ASRU","40-20","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"893",73,2015,7,7,"BAKER_NORTH","1","ASFO","40-20","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"894",74,2015,7,7,"BAKER_NORTH","1","HESA","40-20","O",2,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"895",75,2015,7,7,"BAKER_NORTH","1","PHGU","40-20","O",3,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"896",76,2015,7,7,"BAKER_NORTH","1","MYSP","40-20","O",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"897",77,2015,7,10,"BAKER_NORTH","2","CABO","40-20","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"898",78,2015,7,10,"BAKER_NORTH","2","CAIR","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"899",79,2015,7,10,"BAKER_NORTH","2","HOAM","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"900",80,2015,7,10,"BAKER_NORTH","2","ASRU","40-20","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"901",81,2015,7,10,"BAKER_NORTH","2","ASFO","40-20","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"902",82,2015,7,10,"BAKER_NORTH","2","HESA","40-20","O",2,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"903",83,2015,7,10,"BAKER_NORTH","2","PHGU","40-20","O",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"904",84,2015,7,10,"BAKER_NORTH","2","MYSP","40-20","O",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
"905",85,2015,7,10,"BAKER_NORTH","2","HEAM","40-20","O",1,20,"Fish","Chordates","Fish",NA,"Sea raven","Animalia","Chordata","Actinopteri","Scorpaeniformes","Hemitripteridae","Hemitripterus","Hemitripterus americanus","""REDONE SITE 2 FOR LOST SHEET IN RED BAG"""
